经济性得分,车贷占收入比,房贷占收入比,电池技术性能得分,个人年收入,家庭成员数,最高学历,品牌类型,动力性表现得分,舒适性得分,家庭可支配收入,家庭年收入,安全性表现得分,出生年,单位性质,工作年限,驾龄,配置与质量品质得分,居住时间,驾驶操控性表现得分,外观内饰得分,婚姻类型,居住区域类型,职位类型,户口类型,子女数,购买意愿
55.57808492,0,0,65.58536839,8,2,4,1,72.80712964,66.69011554,15,20,66.65889442,1987,2,8,6,67.00620448,20,69.41128758,66.66514189,3,1,2,2,0,0.0 
77.80531758,25,30,77.80869155,13,3,6,1,71.67059668,80.04628412,5,20,84.7161122,1990,5,5,4,81.09249372,6,83.06086591,86.7855365,5,2,8,2,1,0.0 
81.55817068,0,0,88.92278981,5,6,4,1,83.85439911,81.36208133,8,12,85.6115933,1989,4,8,8,88.87254642,31,80.84886951,84.49346486,6,2,2,2,2,0.0 
70.44455435,0,0,76.14777253,7,3,6,1,74.68643201,73.38715591,12,30,77.76704377,1989,6,7,4,77.76472787,8,77.77367433,84.49346486,5,1,2,1,1,0.0 
74.05246448,10,10,77.80869155,40,3,6,1,77.76249789,77.80346762,30,50,77.76704377,1984,7,13,9,77.76472787,12,77.77367433,77.77433233,5,3,9,1,1,0.0 
66.69170125,0,0,66.69459328,5,2,5,1,64.87971925,69.11989267,7,10,66.65889442,1990,4,5,2,66.65690932,10,66.66457788,66.66514189,3,1,4,2,0,0.0 
77.80531758,0,20,90.0320147,6,3,6,1,82.6138424,86.52495475,6,11,85.1897245,1993,4,5,8,77.76472787,27,77.77367433,77.77433233,5,1,8,2,1,0.0 
77.66037461,20,20,86.83138057,6,5,5,1,77.92675219,72.05127981,7,20,89.77067421,1983,4,14,10,70.33397033,12,78.30838762,88.8224742,6,2,3,2,1,0.0 
62.93884815,20,35,80.05482732,11,3,6,1,85.31944067,76.13510886,6,24,73.60796285,1994,4,3,4,78.53995373,25,72.48648275,73.32322586,5,1,5,2,1,0.0 
66.69170125,0,0,76.51708119,22,3,5,1,71.67059668,74.51599249,21,32,77.76704377,1979,6,16,5,77.76472787,41,75.02696464,66.66514189,5,1,4,2,1,0.0 
70.29961138,15,20,62.11740024,15,4,5,1,66.17890861,62.66565108,20,30,64.86418868,1992,1,8,1,55.54909078,3,63.91786819,62.07893555,5,2,8,1,2,0.0 
85.16608081,25,20,78.91791644,3,3,6,1,82.6138424,82.83214924,4,10,85.6115933,1990,3,6,5,89.22184158,6,86.13606108,93.32260645,5,2,3,1,1,0.0 
81.41322771,30,20,78.34947453,5,3,6,1,77.92675219,73.53620438,3,10,81.92612469,1992,4,5,2,81.44178887,5,72.48648275,64.31202169,5,2,7,1,1,0.0 
55.57808492,0,10,67.5609006,15,4,5,1,69.89531806,86.68533344,20,25,67.55437552,1988,3,10,12,77.33879717,32,66.66457788,88.94457133,5,2,4,2,2,0.0 
66.69170125,0,0,62.40148204,10,2,6,1,72.97138394,69.11989267,7,15,69.92249424,1985,4,11,2,55.54909078,10,64.124096,66.47105653,3,1,2,2,0,0.0 
99.0325502,25,20,99.0368881,9,3,8,1,99.97749794,99.0301718,6,19,99.98334246,1981,1,14,12,99.98036497,35,99.99186723,99.9927132,5,1,6,2,1,0.0 
99.0325502,25,20,99.0368881,11,3,8,1,99.97749794,99.0301718,5,18,99.98334246,1981,1,14,12,99.98036497,25,99.99186723,99.9927132,5,1,6,2,1,0.0 
81.55817068,0,35,83.93419612,12,2,5,1,77.92675219,80.23324475,10,25,81.92612469,1985,3,13,10,81.86771957,15,77.77367433,82.16439024,3,3,3,2,0,0.0 
81.55817068,5,20,81.68806034,13,5,5,2,77.76249789,77.80346762,11,18,77.76704377,1984,6,11,11,77.76472787,36,80.84886951,77.77433233,6,1,4,2,1,0.0 
81.41322771,35,0,78.7908759,12,3,6,2,73.0316145,72.22040717,9,24,81.92612469,1990,5,6,5,76.64020686,30,77.77367433,70.86111443,5,1,7,2,1,0.0 
81.41322771,5,20,75.96019988,15,3,8,2,77.76249789,70.95737878,21,25,74.08157516,1982,5,15,12,77.76472787,38,75.02696464,73.33524865,5,2,4,2,1,0.0 
59.18261714,12,12,82.78118691,29,3,4,2,52.30426109,63.97709814,30,33.251,67.55437552,1985,4,15,15,55.11946702,35,55.88149462,68.82417673,5,1,2,2,1,0.0 
85.16608081,25,0,88.92278981,25,4,5,2,84.01865341,88.91681971,20,40,85.6115933,1985,4,13,10,81.44178887,35,83.06086591,84.31140228,5,2,2,1,2,0.0 
74.05246448,0,15,83.33806822,25,3,6,2,77.76249789,86.89237296,23,41,88.87519312,1990,6,8,6,77.76472787,28,88.88277078,82.21341601,5,3,3,2,1,0.0 
77.80531758,0,20,77.80869155,20,3,6,2,77.76249789,79.06649601,19,40,77.76704377,1995,4,4,6,77.76472787,10,77.77367433,77.77433233,5,2,8,2,1,0.0 
85.16608081,10,22,83.52045368,8,3,5,2,83.85439911,85.62934458,12,16,85.6115933,1984,6,12,12,81.09249372,15,83.06086591,84.31140228,5,2,5,1,1,0.0 
74.05246448,12,12,73.38853977,29,3,6,2,80.83856378,79.82791437,28,33,77.76704377,1984,4,15,15,74.43696203,21,71.95176946,71.10422558,5,2,2,1,1,0.0 
85.16608081,33,15,88.92278981,16,3,6,2,85.62967773,87.65379133,11,30,85.1897245,1982,5,13,15,84.76955472,38,86.13606108,88.88352277,5,1,2,2,1,0.0 
92.67178702,33,10,90.77128148,15,3,3,2,92.1103181,88.91681971,13,30,88.87519312,1984,5,17,12,92.20031227,36,91.95796595,88.88352277,5,1,2,2,1,0.0 
99.0325502,25,20,97.46522796,5,5,6,2,95.18638398,94.63407197,4,13,88.87519312,1990,4,8,5,92.97553812,5,94.16996236,93.27358067,6,2,3,2,1,0.0 
81.55817068,20,20,91.7373675,8,5,6,2,85.79393203,81.09094276,11,28,85.1897245,1985,4,10,8,81.86771957,30,83.06086591,82.16439024,6,2,5,2,1,0.0 
70.44455435,20,30,70.37547828,10,3,6,2,68.49050705,69.65643823,7,20,77.76704377,1990,5,8,5,74.43696203,20,68.87657429,70.92216299,5,1,2,2,1,0.0 
96.27969715,0,25,95.04829439,15,4,6,2,89.03425221,86.89237296,16,35,93.03427403,1985,4,10,8,99.98036497,30,99.99186723,95.42059272,5,1,7,2,2,0.0 
74.05246448,5,20,77.80869155,12,3,6,2,71.50634238,76.54043924,14,19,74.50344395,1984,5,12,10,78.11402303,30,75.02696464,80.11542974,5,2,5,1,1,0.0 
74.05246448,5,20,75.23703143,13,3,6,2,77.76249789,74.14857428,13,19,77.76704377,1986,6,12,10,81.86771957,34,80.52038403,77.77433233,5,1,5,2,1,0.0 
74.05246448,25,10,84.50263803,11,3,8,2,74.68643201,85.62934458,13,30,81.92612469,1990,3,4,6,84.76955472,6,77.77367433,75.67634606,5,1,2,2,1,0.0 
99.0325502,25,18,99.0368881,10,5,5,2,99.97749794,99.0301718,21,50,99.98334246,1976,4,20,18,99.98036497,44,99.99186723,99.9927132,6,1,2,2,1,0.0 
66.69170125,5,20,75.23703143,15,5,6,2,74.52217771,80.19533259,12,19,77.76704377,1984,5,12,10,77.76472787,30,78.10215981,75.6152975,6,1,4,1,1,0.0 
81.55817068,10,40,84.32025257,13,5,5,2,85.79393203,85.91258485,9,20,93.03427403,1988,4,10,8,89.64777228,15,83.5955792,84.49346486,6,2,5,2,1,0.0 
74.05246448,20,20,74.12780654,7,3,6,2,74.68643201,71.10642725,8,23,79.08439366,1987,4,9,10,69.98467517,10,68.87657429,75.67634606,5,2,6,1,1,0.0 
81.55817068,20,25,84.25972045,13,2,6,2,82.7780967,84.64955647,8,24,85.1897245,1990,3,8,8,77.76472787,10,80.84886951,77.77433233,3,3,8,1,0,0.0 
77.80531758,20,30,85.04342101,19,3,5,2,88.93022847,84.46259583,9,29,84.7161122,1982,6,16,12,81.09249372,38,89.21125626,84.2623765,5,2,2,2,1,0.0 
88.91893392,0,20,83.39341314,40,3,5,2,77.76249789,80.80770249,30,50,81.92612469,1985,3,11,9,77.76472787,16,77.77367433,77.77433233,5,2,2,1,1,0.0 
85.16608081,0,0,81.68806034,11,5,6,1,84.01865341,83.52071989,7,15,78.18891256,1987,4,8,10,81.86771957,32,83.5955792,84.44443909,6,1,4,2,1,0.0 
85.31102379,11,36,90.64424094,15,5,5,1,90.39527003,86.93028513,7,20,95.82426155,1975,7,20,12,85.54478058,10,89.41748407,84.31140228,5,1,9,1,1,0.0 
74.19740745,30,18,80.63936756,15,1,6,1,80.83856378,79.06649601,10,25,88.87519312,1995,4,3,6,74.43696203,25,77.77367433,75.49428348,1,2,5,2,0,0.0 
74.19740745,33,18,75.77781441,10,3,6,1,65.32597444,75.4957806,7,20,65.34154453,1990,3,7,10,65.88168347,30,66.8708057,66.78615591,5,1,7,1,1,0.0 
92.52684404,0,25,90.0320147,17,3,6,1,88.86999791,86.89237296,14,29,92.56066173,1989,4,9,5,89.64777228,9,83.5955792,86.7855365,5,1,7,1,1,0.0 
66.69170125,7,50,63.14074882,15,1,4,1,61.63939907,75.3736905,10,20,74.50344395,2000,4,1,2,73.66173617,2,66.66457788,64.37307026,1,2,8,1,0,0.0 
77.80531758,25,30,70.37547828,15,2,6,1,72.74689909,79.06649601,9,30,77.76704377,1990,3,8,5,74.43696203,10,77.44518886,77.76230954,3,2,4,2,0,0.0 
44.45446533,28,20,54.47027172,11,3,6,1,47.44854994,53.51039533,10,30,55.55074507,1991,5,6,5,55.54909078,28,52.47751831,57.63985187,5,2,5,2,1,0.0 
66.69170125,0,20,73.92932275,22,3,6,1,71.67059668,72.77478601,19,35,74.08157516,1974,6,22,6,65.88168347,10,71.95176946,75.49428348,5,2,2,2,1,0.0 
77.80531758,0,0,70.55786375,10,3,6,1,84.01865341,86.52495475,30,50,88.87519312,1985,2,10,8,88.87254642,10,77.77367433,88.88352277,5,2,4,2,1,0.0 
66.69170125,30,10,72.82009786,20,6,6,1,62.11389042,81.97445123,19,40,77.76704377,1976,6,21,6,73.66173617,42,75.02696464,73.20221184,6,2,2,2,2,0.0 
77.80531758,15,25,87.07429814,6,3,6,1,85.79393203,86.89237296,7,10,85.1897245,1987,5,10,8,85.54478058,12,80.84886951,82.16439024,5,2,4,1,1,0.0 
77.80531758,30,20,72.40635542,10,3,6,1,71.61036612,76.06226115,7,19,81.45251238,1987,4,10,10,74.08766687,20,67.19929117,77.59226975,5,3,6,2,1,0.0 
74.19740745,13,25,76.75999877,10,3,6,1,77.59824359,72.08621536,15,20,78.66252487,1989,3,7,7,73.66173617,15,69.41128758,79.93336716,5,2,7,1,1,0.0 
92.67178702,0,10,99.0368881,20,3,6,1,88.64551306,88.95473188,26,30,96.71974265,1988,3,8,5,92.97553812,13,96.91667206,95.42059272,5,1,3,1,1,1.0 
85.16608081,15,40,85.24190481,15,4,6,1,84.01865341,85.62934458,10,30,86.0852056,1988,6,10,8,85.54478058,10,86.13606108,84.50548765,6,1,7,1,1,0.0 
88.91893392,8,20,88.92278981,13,2,6,1,88.86999791,88.91681971,14,24,88.87519312,1992,3,5,4,88.87254642,28,88.88277078,88.88352277,3,2,2,2,0,0.0 
77.80531758,0,0,77.80869155,25,5,5,1,74.68643201,74.14857428,20,30,74.08157516,1980,5,17,12,66.65690932,20,77.77367433,68.94519074,6,1,1,2,2,0.0 
81.55817068,25,15,90.95366694,11,4,5,1,88.86999791,82.62510972,14,30,93.03427403,1992,5,7,5,88.87254642,29,75.02696464,89.07760813,4,3,4,2,0,0.0 
77.80531758,0,0,80.94879357,9,3,6,1,80.77833322,86.89237296,13,15,88.87519312,1984,4,13,10,81.44178887,35,88.88277078,82.16439024,5,2,8,2,1,0.0 
77.80531758,30,20,84.50263803,8,4,5,1,77.76249789,83.8881381,7,20,85.1897245,1985,4,12,10,81.86771957,5,83.06086591,77.77433233,5,2,1,2,2,0.0 
88.91893392,16,30,80.94879357,20,4,5,1,82.07912049,84.46259583,10,30,81.92612469,1975,3,25,25,78.88924889,45,83.06086591,82.34645282,5,1,4,2,2,0.0 
81.55817068,30,15,79.65718321,13,5,6,1,74.52217771,70.34500888,15,35,78.24065607,1989,4,9,7,73.66173617,31,75.02696464,82.17641302,6,1,2,2,1,0.0 
85.31102379,30,15,80.22562512,13,3,6,1,79.22753946,79.47182639,10,33,88.87519312,1983,3,14,6,76.98950202,36,85.80757561,75.67634606,5,2,4,2,1,0.0 
81.55817068,5,15,81.48957655,10,4,6,1,71.44611182,80.99466312,10,15,78.66252487,1986,4,12,10,77.76472787,35,83.5955792,73.20221184,5,3,6,2,2,0.0 
88.91893392,31,15,81.68806034,11,5,5,1,84.13911452,83.48280772,10,30,77.76704377,1981,3,15,1,81.09249372,39,77.44518886,82.16439024,6,1,3,2,1,0.0 
92.67178702,30,15,92.60367482,11,3,6,1,90.42079168,93.37104359,12,30,93.03427403,1988,3,10,2,95.87737327,10,94.70467565,90.83644945,5,1,5,2,1,0.0 
70.44455435,10,20,69.65230984,14,1,6,1,74.74666256,71.51175763,10,18,70.81797534,1987,2,9,12,70.33397033,7,72.48648275,73.33524865,1,3,2,1,0,0.0 
66.69170125,3,30,80.05482732,8,3,6,1,82.7780967,82.07073087,18,20,81.45251238,1985,3,10,10,81.86771957,10,86.13606108,84.50548765,5,1,2,1,1,0.0 
77.80531758,10,20,75.23703143,12,3,6,1,77.76249789,75.41160266,18,25,81.45251238,1991,4,7,5,81.44178887,28,77.77367433,73.33524865,5,1,4,2,1,0.0 
77.80531758,0,0,88.92278981,17,4,6,1,80.77833322,87.65379133,8,23,81.45251238,1989,3,6,7,88.87254642,30,80.84886951,79.8723186,5,2,4,2,2,0.0 
85.31102379,7,20,82.79728523,23,4,6,1,80.94258752,83.48280772,30,50,81.03064359,1993,4,5,2,88.52325126,7,86.67077438,82.34645282,4,1,7,2,0,0.0 
48.06900081,10,50,71.29713052,10,4,5,1,72.91115339,60.03098733,15,40,67.08076321,1997,4,2,3,51.44240601,4,72.48648275,51.17397571,2,1,8,1,0,0.0 
66.69170125,10,14,68.39994608,95,3,5,1,72.97138394,68.71456229,80,100,73.60796285,1983,3,12,3,70.75990103,3,69.73977306,73.33524865,5,1,2,3,1,0.0 
85.16608081,20,10,93.58585917,16,5,6,1,77.76249789,74.11066211,20,44,85.1897245,1987,3,9,12,88.87254642,15,77.77367433,86.60347392,6,2,4,2,1,0.0 
88.91893392,0,0,94.45216648,6,3,6,1,88.86999791,90.17984809,8,12,92.56066173,1994,4,3,3,99.98036497,10,88.88277078,88.88352277,2,1,8,1,0,1.0 
96.27969715,20,10,94.32512594,20,4,6,1,92.1103181,97.60039467,13,32,93.03427403,1991,4,5,6,92.20031227,12,91.62948048,90.98150904,4,1,3,2,0,0.0 
63.08379112,5,20,72.83619618,10,3,5,1,63.57893199,72.4073678,13,18,81.92612469,1984,4,13,2,62.20462247,12,72.48648275,62.09302141,5,2,4,2,1,0.0 
81.55817068,0,20,79.1003019,12,3,6,1,83.85439911,87.24846095,13,20,78.18891256,1983,6,14,5,72.88651032,36,72.28025494,71.49050793,5,2,4,2,1,0.0 
77.80531758,17,0,87.81356492,15,3,6,1,91.9460638,79.06649601,8,25,88.87519312,1985,4,12,10,77.76472787,5,88.88277078,86.72448794,5,3,1,1,1,0.0 
74.19740745,30,20,77.48316721,13,3,6,1,74.43642551,75.3736905,7,20,81.03064359,1990,5,6,5,81.86771957,10,83.5955792,82.21341601,5,2,3,1,1,0.0 
77.80531758,12,14,79.51404434,30,3,6,1,80.83856378,83.8881381,30,35,81.03064359,1987,7,13,12,85.54478058,33,80.52038403,82.16439024,5,1,9,2,1,0.0 
74.05246448,5,40,76.75999877,30,4,4,1,65.35421061,81.3093125,15,35,74.50344395,1984,4,14,8,84.76955472,10,86.67077438,86.73651072,5,2,4,1,2,0.0 
96.27969715,33,15,85.36894535,12,3,4,1,95.18638398,88.91681971,11,30,92.13879294,1982,3,15,15,84.76955472,38,91.95796595,84.2993795,5,1,2,2,1,0.0 
88.91893392,10,10,83.93419612,50,3,6,1,87.09471929,87.65379133,40,60,84.7161122,1989,7,9,8,88.87254642,9,88.88277078,88.88352277,5,2,9,2,1,0.0 
66.69170125,5,0,80.56273712,12,2,6,1,67.89555458,77.00413709,13,20,74.97705625,1996,4,2,2,78.11402303,6,80.84886951,68.69005681,3,2,5,1,0,0.0 
74.05246448,0,0,73.2061543,20,3,6,1,77.53801304,78.56488599,40,50,81.03064359,1980,4,18,15,74.43696203,20,80.52038403,77.76230954,5,1,1,1,1,0.0 
66.69170125,0,18,65.95532651,9,3,6,1,68.37004594,58.00654058,12,24,73.18609406,1995,5,2,2,55.97171179,24,60.84267301,59.99503514,2,1,4,2,0,0.0 
74.05246448,30,20,79.83956868,10,3,6,1,78.09100649,84.500508,4,16,77.76704377,1982,1,15,15,77.76472787,10,77.77367433,75.48226069,5,1,7,1,1,0.0 
85.16608081,25,30,81.68806034,12,3,6,1,79.06328516,79.64095374,5,19,77.76704377,1989,2,8,3,88.87254642,5,79.98567074,79.86029581,5,2,4,1,1,0.0 
59.33093802,7,0,74.66858952,10,4,6,1,74.52217771,74.51599249,15,19,77.76704377,1980,2,17,15,77.33879717,40,75.02696464,73.38427443,6,5,3,2,1,0.0 
88.91893392,0,22,72.22396995,12,4,6,1,77.76249789,82.83214924,15,21,85.1897245,1991,4,5,1,88.87254642,10,80.52038403,88.88352277,5,1,4,2,2,0.0 
74.05246448,0,10,73.2061543,22,3,8,1,77.76249789,78.66116563,20,28,81.03064359,1990,4,6,10,81.09249372,10,83.5955792,79.8723186,5,1,4,1,1,0.0 
74.05246448,0,0,73.92932275,20,3,5,1,72.91115339,74.51599249,26,30,74.50344395,1990,4,6,8,73.66173617,10,72.48648275,71.23726238,5,1,2,1,1,0.0 
88.91893392,20,30,80.94879357,8,5,6,1,82.6138424,83.8881381,10,33,85.6115933,1992,5,6,8,85.11884988,20,86.67077438,86.53040257,6,1,6,2,1,0.0 
66.54338037,20,20,66.87697874,9,3,6,1,69.61060265,81.49627314,10,30,74.50344395,1993,5,1,3,71.10919618,4,71.95176946,59.99503514,5,2,8,1,1,0.0 
66.69170125,10,25,64.47514509,21,5,5,1,69.6708332,70.38292105,25,45,66.65889442,1988,4,8,5,66.65690932,8,72.48648275,73.20221184,6,1,2,1,1,0.0 
74.05246448,5,18,76.34625632,6,3,5,1,75.82296497,77.80346762,7,10,74.50344395,1982,4,15,13,73.66173617,20,72.48648275,75.43323492,5,2,4,2,1,0.0 
66.69170125,33,20,70.57396208,7,3,3,1,69.6708332,72.4073678,6,18,77.76704377,1983,4,17,14,66.65690932,37,74.69847916,62.28710677,5,2,4,2,1,0.0 
55.57808492,25,0,61.35278926,9,3,6,1,58.62356374,54.31259823,14,24,59.70982599,1995,6,2,2,66.23097863,24,58.63067661,68.77515095,2,1,3,2,0,0.0 
70.29961138,0,0,67.80381817,11,3,6,1,65.35421061,60.53259735,10,17,70.34436303,1985,4,13,8,59.99838235,3,66.99306336,59.73783814,5,2,7,1,1,0.0 
70.44455435,10,11,76.69946665,15,1,5,1,69.6708332,74.11066211,13,20,73.60796285,1987,3,10,10,69.98467517,5,74.69847916,73.33524865,1,2,5,1,0,0.0 
74.05246448,25,0,78.34947453,7,5,6,1,70.36980941,71.36270916,11,18,70.34436303,1987,4,11,9,73.66173617,15,72.48648275,80.05438118,6,2,7,2,1,0.0 
74.19740745,7,0,78.73553097,15,4,5,1,77.59824359,74.51599249,20,25,74.50344395,1980,2,17,15,73.66173617,40,72.48648275,73.38427443,5,5,3,2,2,0.0 
88.91893392,0,0,78.40481945,12,5,6,1,82.71786614,80.00837195,16,21,82.34799348,1985,4,8,5,85.54478058,10,86.13606108,80.12745253,6,2,2,2,1,0.0 
88.91893392,0,20,44.45639306,12,3,6,1,77.76249789,82.7358696,11,17,81.03064359,1994,3,3,1,88.87254642,10,77.77367433,88.88352277,5,1,4,2,1,0.0 
77.80531758,0,0,87.07429814,14,3,6,1,85.79393203,88.91681971,20,24,88.87519312,1985,5,13,2,88.87254642,35,88.88277078,88.88352277,5,2,8,2,1,0.0 
74.05246448,0,0,77.80869155,13,3,4,1,77.76249789,85.2240142,18,20,81.92612469,1986,6,12,2,81.86771957,34,85.80757561,77.77433233,5,2,7,2,1,0.0 
88.91893392,20,20,87.81356492,13,3,4,1,82.71786614,85.62934458,9,20,88.87519312,1978,4,18,20,74.08766687,10,71.95176946,71.22523959,5,1,2,2,1,0.0 
81.55817068,25,19,75.77781441,10,4,5,1,77.76249789,85.2240142,6,20,85.6115933,1985,5,13,5,81.44178887,8,80.31415621,82.34645282,5,2,6,1,2,0.0 
74.05246448,0,20,67.80381817,13,5,5,1,71.67059668,80.23324475,11,24,77.76704377,1980,4,17,1,74.43696203,39,77.77367433,75.48226069,6,1,7,2,1,0.0 
77.80531758,30,0,89.1212736,5,5,6,1,77.70226734,89.20005998,5,12,96.29787385,1988,6,10,4,92.20031227,16,88.88277078,93.26155789,6,2,6,2,1,0.0 
66.69170125,20,25,73.92932275,14,4,5,1,74.52217771,71.71879715,8,25,74.50344395,1988,5,10,8,74.43696203,13,68.87657429,73.20221184,5,3,4,1,2,0.0 
51.82185391,20,20,70.55786375,17,3,6,1,69.89531806,76.17302103,9,26,69.92249424,1986,4,9,7,73.66173617,23,71.95176946,71.10422558,5,1,7,2,1,0.0 
77.80531758,8,16,75.23703143,32,3,6,1,77.28800654,77.80346762,32,35,77.76704377,1988,5,9,9,77.76472787,32,75.23319245,77.72530655,5,1,2,2,1,0.0 
55.57808492,10,50,62.40148204,20,5,4,1,72.97138394,67.48944607,11,30,67.08076321,1987,7,10,5,81.86771957,15,77.77367433,73.14116328,6,4,9,1,2,0.0 
66.69170125,10,15,56.1466222,15,3,5,1,50.52738456,64.16292193,25,35,62.4998135,1996,5,2,3,54.77017186,23,60.51141959,59.75192399,2,2,4,2,0,0.0 
59.33093802,15,20,60.00064679,25,4,6,1,58.62356374,55.57676345,20,30,58.81434489,1994,2,6,5,63.32914348,10,60.84267301,57.65393773,4,2,5,2,0,0.0 
73.9041436,5,10,84.48489184,16,3,5,1,62.39589131,88.91681971,20,30,63.81422586,1989,6,8,3,74.43696203,10,77.77367433,84.44443909,2,1,2,1,0,0.0 
77.80531758,20,20,72.82009786,26,3,5,1,69.89531806,71.10642725,16,41,74.08157516,1981,6,15,1,73.66173617,36,66.66457788,68.95721353,5,1,4,2,1,0.0 
81.55817068,5,20,78.73553097,10,5,6,2,75.82296497,81.09094276,10,16,77.76704377,1990,5,6,1,73.66173617,30,75.23319245,73.33524865,6,2,7,2,1,0.0 
74.05246448,10,30,74.25484708,10,2,5,2,71.44611182,68.50752277,15,20,77.76704377,1988,4,9,3,74.08766687,10,80.84886951,80.10340696,3,1,2,1,0,0.0 
92.67178702,25,15,93.34294159,10,5,6,2,91.9460638,88.91681971,11,25,89.77067421,1986,4,9,5,92.97553812,8,91.95796595,91.16357162,6,1,2,2,1,0.0 
74.05246448,0,0,73.2061543,9,4,5,2,66.65499787,75.41160266,18,23,74.50344395,1988,6,9,6,73.66173617,11,66.66457788,75.48226069,5,2,7,2,2,0.0 
77.80531758,28,18,75.77781441,15,5,6,2,80.77833322,71.14433942,9,23,77.76704377,1988,4,10,10,74.08766687,10,77.77367433,64.37307026,6,2,5,1,1,0.0 
66.69170125,0,0,77.80869155,9,4,6,2,71.67059668,79.06649601,20,23,77.76704377,1987,5,10,5,81.09249372,8,77.77367433,82.34645282,5,2,7,2,2,0.0 
96.27969715,0,20,88.18352304,14,3,8,2,96.90143205,96.33736629,12,25,96.71974265,1989,2,5,2,99.98036497,30,99.99186723,97.70064157,5,2,5,1,1,0.0 
77.80531758,6,50,83.93419612,20,2,5,2,82.6138424,86.48704258,10,30,81.45251238,1964,4,32,20,77.76472787,30,83.06086591,84.31140228,3,1,9,2,0,0.0 
70.44455435,40,18,77.84627433,12,5,8,2,74.68643201,80.88390324,9,32,74.02983164,1989,6,5,7,77.33879717,20,78.10215981,84.49346486,6,1,2,2,1,0.0 
70.44455435,0,0,87.21743701,18,5,6,2,82.942351,79.43391422,20,32,88.87519312,1988,4,11,6,77.33879717,32,80.52038403,75.48226069,6,2,2,2,1,0.0 
88.91893392,20,0,88.92278981,24,3,5,2,88.86999791,88.91681971,18,38,88.87519312,1984,5,12,5,88.87254642,28,88.88277078,88.88352277,5,2,6,1,1,0.0 
77.80531758,0,40,82.9796707,25,3,6,2,90.39527003,77.80346762,15,40,77.76704377,1985,4,9,10,84.42025956,15,83.92406468,82.33443003,5,1,1,2,1,0.0 
88.91893392,25,30,87.07429814,24,3,4,2,92.1103181,96.37527845,12,40,88.87519312,1985,3,12,10,88.87254642,18,88.88277078,93.26155789,5,1,7,1,1,0.0 
92.67178702,28,20,88.92278981,18,6,6,2,99.97749794,93.37104359,17,46,88.87519312,1988,3,9,5,96.65259912,32,91.62948048,93.45564325,6,1,2,2,2,0.0 
81.55817068,10,20,83.21102768,7,5,6,2,87.09471929,88.91681971,10,12,88.87519312,1974,3,22,5,77.33879717,20,86.13606108,82.16439024,6,3,2,2,1,0.0 
85.16608081,10,15,84.85584836,7,2,5,2,85.79393203,87.65379133,10,12,88.87519312,1988,8,10,10,85.54478058,12,86.13606108,84.50548765,3,1,10,1,0,0.0 
81.55817068,5,0,85.96507325,14,3,5,2,88.86999791,80.23324475,12,18,88.87519312,1989,5,7,7,77.76472787,8,88.88277078,77.77433233,5,2,7,1,1,1.0 
62.93884815,0,0,55.2514789,13,3,5,2,64.71546495,63.26731176,14,19,65.76341332,1978,5,18,12,58.87685662,42,69.73977306,62.238081,5,2,5,2,1,0.0 
74.05246448,13,0,68.72547041,15,2,5,2,66.71522843,67.95314392,10,20,66.65889442,1990,3,10,6,71.10919618,15,71.95176946,71.0551998,3,1,3,2,0,0.0 
77.80531758,5,10,76.69946665,12,4,6,2,77.76249789,77.80346762,15,20,77.76704377,1987,4,10,10,77.76472787,20,77.77367433,77.77433233,5,2,4,2,2,0.0 
96.27969715,25,30,85.36894535,9,3,8,2,88.86999791,86.89237296,7,23,85.6115933,1986,2,6,7,99.98036497,33,86.13606108,99.9927132,5,2,5,2,1,0.0 
70.29961138,0,0,77.80869155,14,2,6,2,77.76249789,74.11066211,26,30,74.08157516,1993,6,3,4,77.76472787,26,77.77367433,75.48226069,3,1,5,2,0,0.0 
74.05246448,8,40,78.91791644,19,3,6,2,88.86999791,83.52071989,23,40,88.87519312,1988,3,7,6,88.87254642,32,80.84886951,86.59145113,5,2,2,2,1,0.0 
48.06900081,0,13,57.7989448,20,3,5,2,57.32277647,55.57676345,45,50,52.28420772,1997,4,3,3,51.86872009,9,58.63067661,62.28710677,2,1,8,2,0,0.0 
77.80531758,0,0,77.80869155,30,3,6,2,77.76249789,75.41160266,30,50,77.76704377,1989,6,7,4,77.76472787,3,77.77367433,77.77433233,5,1,2,1,1,0.0 
81.55817068,20,30,76.10333875,25,4,6,2,77.76249789,77.80346762,15,30,77.76704377,1996,1,3,3,77.76472787,2,80.84886951,75.67634606,2,3,5,1,0,0.0 
74.05246448,5,20,74.25484708,11,3,6,2,72.74689909,72.4073678,15,18,74.50344395,1992,6,6,7,73.66173617,8,77.44518886,75.49428348,5,2,5,1,1,0.0 
70.44455435,0,0,74.85097499,8,3,6,2,68.37004594,73.53620438,10,16,70.81797534,1991,4,6,5,70.75990103,28,71.95176946,73.20221184,2,1,5,2,0,0.0 
74.05246448,10,20,79.65718321,8,3,5,2,71.67059668,80.23324475,9,16,77.76704377,1994,4,6,6,81.44178887,26,75.02696464,77.77433233,2,1,8,2,0,0.0 
66.69170125,12,15,77.80869155,9,3,5,2,77.76249789,77.80346762,10,18,77.76704377,1993,4,5,7,74.43696203,27,72.48648275,73.39629721,2,1,4,2,0,0.0 
